CBO;Cargo;Carga Hor†ria;Piso Salarial;MÇdia Salarial;Sal†rio Mediana;Teto Salarial;Sal†rio Hora
318205;Desenhista de Estruturas Met†licas (mecÉnica);43;998,00;2725,63;2300,00;4119,06;12,58
318205;Desenhista de Ferramentas (mecÉnica);43;998,00;2725,63;2300,00;4119,06;12,58
318410;Desenhista de Filatelia (selos);43;1600,00;2871,38;1800,00;4339,32;13,39
318420;Desenhista de Fotoestamparia;44;1500,00;2135,17;1738,00;3226,74;9,76
262410;Desenhista de Identidade Visual;43;1500,00;2621,09;2000,00;3961,07;12,28
318120;Desenhista de Instalaá‰es Hidr†ulicas;43;1200,00;2292,83;2000,00;3465,00;10,77
318205;Desenhista de Instalaá‰es MecÉnicas;43;998,00;2725,63;2300,00;4119,06;12,58
318305;Desenhista de Leiaute de Circuito Impresso;44;2500,00;2150,19;2000,00;3249,43;9,84
318430;Desenhista de Leiautes;43;1500,00;2352,04;1686,00;3554,48;10,88
318425;Desenhista de M¢veis;44;1185,00;1722,75;1500,00;2603,48;7,91
262410;Desenhista de P†ginas da Internet (web Designer);43;1500,00;2621,09;2000,00;3961,07;12,28
262420;Desenhista de Produto (artigos Esportivos);43;2000,00;3166,57;2400,00;4785,42;14,80
262420;Desenhista de Produto (brinquedos);43;2000,00;3202,50;2400,00;4839,71;14,95
262420;Desenhista de Produto (construá∆o Civil);43;2000,00;3202,50;2400,00;4839,71;14,95
262420;Desenhista de Produto (cuidados Pessoais);43;2000,00;3202,50;2400,00;4839,71;14,95
262420;Desenhista de Produto (eletroeletrìnicos e EletrodomÇsticos);43;2000,00;3202,50;2400,00;4839,71;14,95
262420;Desenhista de Produto (embalagem);43;2000,00;3202,50;2400,00;4839,71;14,95
262420;Desenhista de Produto (iluminaá∆o);43;2000,00;3202,50;2400,00;4839,71;14,95
262420;Desenhista de Produto (j¢ias);43;2000,00;3202,50;2400,00;4839,71;14,95
262420;Desenhista de Produto (m†quinas e Equipamentos);43;2000,00;3202,50;2400,00;4839,71;14,95
262420;Desenhista de Produto (material Promocional);43;2000,00;3202,50;2400,00;4839,71;14,95
262420;Desenhista de Produto (mobili†rio);43;2000,00;3202,50;2400,00;4839,71;14,95
262420;Desenhista de Produto (transporte);43;2000,00;3202,50;2400,00;4839,71;14,95
262420;Desenhista de Produto (utens°lios DomÇsticos e Escrit¢rio);43;2000,00;3202,50;2400,00;4839,71;14,95
374120;Desenhista de Som;41;1300,00;1842,71;1311,00;2784,75;8,90
318205;Desenhista de Tubulaá∆o (mecÉnica);43;998,00;2725,63;2300,00;4119,06;12,58
318015;Desenhista Detalhista;43;2000,00;3295,14;2479,50;4979,71;15,16
318015;Desenhista Detalhista (cad);43;2000,00;3295,14;2479,50;4979,71;15,16
318505;Desenhista Detalhista na Arquitetura;43;2000,00;2546,67;2000,00;3848,61;11,91
318510;Desenhista Detalhista na Construá∆o Civil;43;2000,00;2586,26;2055,50;3908,44;11,96
262410;Desenhista Gr†fico de Sinalizaá∆o;43;1500,00;2621,09;2000,00;3961,07;12,28
262410;Desenhista Gr†fico de Superf°cie;43;1500,00;2621,09;2000,00;3961,07;12,28
262410;Desenhista Gr†fico Promocional;43;1500,00;2621,09;2000,00;3961,07;12,28
262425;Desenhista Industrial de Acess¢rios;44;1500,00;3356,78;2400,00;5072,87;15,42
262425;Desenhista Industrial de Caláados;44;1500,00;3356,78;2400,00;5072,87;15,42
262420;Desenhista Industrial de Produto (Designer de Produto);43;2000,00;3202,50;2400,00;4839,71;14,95
262425;Desenhista Industrial de Produto de Moda (Designer de Moda);44;1500,00;3356,78;2400,00;5072,87;15,42
262410;Desenhista Industrial Gr†fico (Designer Gr†fico);43;1500,00;2621,09;2000,00;3961,07;12,28
262425;Desenhista Industrial Tàxtil;44;1500,00;3356,78;2400,00;5072,87;15,42
239435;Desenhista Instrucional;42;3000,00;3533,72;2944,00;5340,27;16,79
318415;Desenhista Letrista;43;1493,00;1984,87;1700,00;2999,59;9,20
318430;Desenhista Maquetista;43;1500,00;2352,04;1686,00;3554,48;10,88
318205;Desenhista MecÉnico;43;998,00;2725,63;2300,00;4119,06;12,58
318505;Desenhista Projetista de Arquitetura;43;2000,00;2546,67;2000,00;3848,61;11,91
318710;Desenhista Projetista de Circuitos Impressos;43;1800,00;3092,06;2579,00;4672,81;14,28
318510;Desenhista Projetista de Construá∆o Civil;43;2000,00;2586,26;2055,50;3908,44;11,96
318705;Desenhista Projetista de Eletricidade;44;1500,00;2728,40;2200,00;4123,24;12,53
318610;Desenhista Projetista de Ferramentas;43;2500,00;3552,54;3000,00;5368,71;16,41
318605;Desenhista Projetista de Maquinas;44;2500,00;3188,24;2800,00;4818,16;14,63
318610;Desenhista Projetista de Moldes;43;2500,00;3552,54;3000,00;5368,71;16,41
318610;Desenhista Projetista de Produtos (mecÉnica);43;2500,00;3552,54;3000,00;5368,71;16,41
318705;Desenhista Projetista Eletroeletrìnico;44;1500,00;2728,40;2200,00;4123,24;12,53
318710;Desenhista Projetista Eletrìnico;43;1800,00;3092,06;2579,00;4672,81;14,28
318610;Desenhista Projetista MecÉnico;43;2500,00;3552,54;3000,00;5368,71;16,41
318005;Desenhista TÇcnico;43;1500,00;2246,70;1800,00;3395,28;10,39
318105;Desenhista TÇcnico (Arquitetura);43;2000,00;2095,37;1900,00;3166,59;9,78
318405;Desenhista TÇcnico (Artes Gr†ficas);43;1200,00;1807,46;1467,00;2731,48;8,34
318310;Desenhista TÇcnico (calefaá∆o;44;998,00;3019,47;1820,00;4563,12;13,81
318310;Desenhista TÇcnico (Calefaá∆o Ventilaá∆o e Refrigeraá∆o);44;998,00;3019,47;1820,00;4563,12;13,81
318110;Desenhista TÇcnico (Cartografia);43;1428,00;2178,99;1751,00;3292,96;10,17
318115;Desenhista TÇcnico (Construá∆o Civil);43;998,00;2216,18;1936,00;3349,16;10,20
318305;Desenhista TÇcnico (Eletricidade e Eletrìnica);44;2500,00;2150,19;2000,00;3249,43;9,84
318410;Desenhista TÇcnico (Ilustraá‰es Art°sticas);43;1600,00;2871,38;1800,00;4339,32;13,39
318415;Desenhista TÇcnico (Ilustraá‰es TÇcnicas);43;1493,00;1984,87;1700,00;2999,59;9,20
318420;Desenhista TÇcnico (Industria Tàxtil);44;1500,00;2135,17;1738,00;3226,74;9,76
318120;Desenhista TÇcnico (Instalaá‰es Hidrossanitarias);43;1200,00;2292,83;2000,00;3465,00;10,77
318425;Desenhista TÇcnico (Mobili†rio);44;1185,00;1722,75;1500,00;2603,48;7,91
318210;Desenhista TÇcnico Aeron†utico;44;2000,00;2899,23;2902,00;4381,40;13,27
318005;Desenhista TÇcnico Auxiliar;43;1500,00;2246,70;1800,00;3395,28;10,39
318210;Desenhista TÇcnico de Aeronaves;44;2000,00;2899,23;2902,00;4381,40;13,27
318405;Desenhista TÇcnico de Arte-final;43;1200,00;1807,46;1467,00;2731,48;8,34
318430;Desenhista TÇcnico de Embalagens;43;1500,00;2352,04;1686,00;3554,48;10,88
318430;Desenhista TÇcnico de Embalagens Maquetes e Leiautes;43;1500,00;2352,04;1686,00;3554,48;10,88
318115;Desenhista TÇcnico de Engenharia Civil;43;998,00;2216,18;1936,00;3349,16;10,20
318205;Desenhista TÇcnico de Ferramentas;43;998,00;2725,63;2300,00;4119,06;12,58
318120;Desenhista TÇcnico de Hidr†ulica;42;1200,00;2229,87;2000,00;3369,85;10,55
318205;Desenhista TÇcnico de M†quinas;43;998,00;2725,63;2300,00;4119,06;12,58
318110;Desenhista TÇcnico de Topografia;43;1428,00;2178,99;1751,00;3292,96;10,17
318205;Desenhista TÇcnico de Tubulaá∆o;43;998,00;2725,63;2300,00;4119,06;12,58
318015;Desenhista TÇcnico Detalhista;44;2000,00;3321,46;2499,00;5019,49;15,27
318305;Desenhista TÇcnico EletromecÉnica;44;2500,00;2150,19;2000,00;3249,43;9,84
318310;Desenhista TÇcnico em Calefaá∆o;44;998,00;2947,40;1800,00;4454,20;13,48
318305;Desenhista TÇcnico em Eletricidade;44;2500,00;2150,19;2000,00;3249,43;9,84
318305;Desenhista TÇcnico em Eletroeletrìnica;44;2500,00;2150,19;2000,00;3249,43;9,84
318310;Desenhista TÇcnico em Refrigeraá∆o;44;998,00;2947,40;1800,00;4454,20;13,48
318310;Desenhista TÇcnico em Ventilaá∆o;44;998,00;3019,47;1820,00;4563,12;13,81
318205;Desenhista TÇcnico MecÉnico;43;998,00;2725,63;2300,00;4119,06;12,58
318215;Desenhista TÇcnico Naval;43;3000,00;4272,84;3000,00;6457,24;19,84
318420;Desenhista Tàxtil;44;1500,00;2135,17;1738,00;3226,74;9,76
622210;Desfibrador de Agave;44;998,00;1237,98;1100,00;1870,88;5,63
841432;Desidratador de Alimentos;44;1526,00;1354,58;1347,00;2047,09;6,16
622210;Desifbrador de Sisal - na Cultura;44;998,00;1237,98;1100,00;1870,88;5,63
375120;Designer de Eventos;43;1500,00;1468,42;1300,00;2219,13;6,77
375105;Designer de Interiores;43;1500,00;2110,30;1593,00;3189,15;9,80
375110;Designer de Vitrines;44;1405,00;1732,13;1400,00;2617,65;7,95
239435;Designer Educacional;42;3000,00;3533,72;2944,00;5340,27;16,79
239435;Designer Instrucional;42;3000,00;3533,72;2944,00;5340,27;16,79
262905;Designers de Ambientes;43;1500,00;2427,91;1872,00;3669,13;11,30
262905;Designers de Interiores;43;1500,00;2427,91;1872,00;3669,13;11,30
519910;Desinfestador;44;1415,00;1380,66;1320,00;2086,50;6,31
376220;Deslocador;44;998,00;1136,00;1136,00;1716,76;5,16
848525;Desmanchador em Matadouro;44;998,00;1385,10;1326,00;2093,20;6,31
848525;Desmanchador Exclusive em Matadouro;44;998,00;1378,27;1312,00;2082,88;6,28
848525;Desmembrador de Mocot¢ Dianteiro;44;998,00;1385,10;1326,00;2093,20;6,31
722315;Desmoldador;43;1302,00;1550,92;1397,00;2343,79;7,14
848515;Desnucador em Matadouro;44;1214,00;1506,49;1441,00;2276,65;6,86
848515;Desorelhador em Matadouro;44;1214,00;1506,49;1441,00;2276,65;6,86
848515;Desossador;44;1214,00;1506,49;1441,00;2276,65;6,86
342210;Despachante Aduaneiro;43;2000,00;2994,26;2775,00;4525,01;13,90
342210;Despachante Alfandeg†rio;43;2000,00;2994,26;2775,00;4525,01;13,90
783205;Despachante de Bagagens em Aeroportos;37;1324,00;1375,11;1324,00;2078,11;7,42
423105;Despachante de Documentos;44;1194,00;1402,66;1194,00;2119,74;6,42
511210;Despachante de Embarque;43;1216,00;1466,44;1307,00;2216,13;6,74
711325;Despachante de Plataforma (petr¢leo);39;998,00;1813,13;1510,00;2740,05;9,36
511210;Despachante de Tr†fego;43;1216,00;1466,44;1307,00;2216,13;6,74
423110;Despachante de TrÉnsito;43;998,00;1436,03;1310,00;2170,18;6,64
511210;Despachante de Transportes Coletivos (Exceto Trem);43;1216,00;1466,44;1307,00;2216,13;6,74
423110;Despachante de Ve°culos;43;998,00;1436,03;1310,00;2170,18;6,64
423105;Despachante Documentalista;44;1194,00;1402,66;1194,00;2119,74;6,42
423110;Despachante Emplacador;43;998,00;1436,03;1310,00;2170,18;6,64
511210;Despachante Nos Transportes;43;1216,00;1466,44;1307,00;2216,13;6,74
342510;Despachante Operacional de Voo;38;2150,00;2299,44;2104,00;3474,99;12,06
848520;Despansador em Matadouro;44;1210,00;1328,74;1285,00;2008,03;6,06
721325;Despolidor;44;1458,00;1627,40;1492,00;2459,37;7,42
848515;Desqueixador em Matadouro;44;1214,00;1506,49;1441,00;2276,65;6,86
519910;Desratizador;44;1415,00;1380,66;1320,00;2086,50;6,31
848515;Dessebador em Matadouro e Aáougues;44;1214,00;1506,88;1444,00;2277,24;6,86
841735;Dessecador de Malte;44;1320,00;1320,00;1320,00;1994,82;6,00
622020;Destalador - na Cultura;44;998,00;1232,30;1147,00;1862,28;5,61
811415;Destilador;44;1809,00;1825,12;1809,00;2758,17;8,30
811425;Destilador de µlcool;44;1170,00;1835,76;1520,00;2774,26;8,36
841705;Destilador de Bebidas;44;1488,00;1352,05;1332,00;2043,26;6,15
811410;Destilador de Glicerina;43;1123,00;1587,14;1445,00;2398,53;7,35
841705;Destilador de Licores;44;1488,00;1352,05;1332,00;2043,26;6,15
811405;Destilador de Madeira;43;1281,00;1975,36;1281,00;2985,22;9,13
811410;Destilador de Produtos de Perfumaria;43;1123,00;1587,14;1445,00;2398,53;7,35
811410;Destilador de Produtos Qu°micos (Exceto Petr¢leo);43;1123,00;1587,14;1445,00;2398,53;7,35
811410;Destilador de Produtos Qu°micos e Afins;43;1123,00;1587,14;1445,00;2398,53;7,35
811410;Destilador de Resinas;43;1123,00;1587,14;1445,00;2398,53;7,35
621005;Destocador - na Agropecu†ria;44;998,00;1233,14;1142,00;1863,55;5,62
773115;Destopador (madeira);44;1140,00;1332,75;1281,00;2014,09;6,09
711115;Destroáador de Pedra;44;998,00;1318,08;1187,00;1991,91;6,02
318015;Detalhista em Desenho TÇcnico;43;2000,00;3295,14;2479,50;4979,71;15,16
351810;Detetive de Pol°cia;43;1880,00;2441,93;1880,00;3690,32;11,28
351805;Detetive Particular;43;1000,00;2534,41;1224,50;3830,07;11,86
351805;Detetive Profissional;43;1000,00;2534,41;1224,50;3830,07;11,86
711120;Detonador;43;2107,00;1740,01;1632,00;2629,55;8,10
225155;Diabet¢logo;19;6557,00;7353,35;6557,00;11112,60;79,15
263105;Di†cono;38;998,00;3033,58;1900,00;4584,43;15,91
263105;Di†cono Permanente;38;998,00;3033,58;1900,00;4584,43;15,91
766120;Diagramador ( Jornalismo);43;1500,00;1916,49;1531,00;2896,25;8,95
766120;Diagramador e Desenhista;43;1500,00;1916,49;1531,00;2896,25;8,95
766120;Diagramador em Terminal de V°deo;43;1500,00;1916,49;1531,00;2896,25;8,95
141410;Diamant†rio (comÇrcio Varejista);44;998,00;1677,19;1355,00;2534,61;7,68
621005;Diarista - na Agropecu†ria;44;998,00;1233,14;1142,00;1863,55;5,62
622020;Diarista na Agricultura;44;998,00;1232,30;1147,00;1862,28;5,61
261125;Diarista-em Jornal;36;1500,00;3466,06;2560,00;5238,01;19,19
223705;Dietista;42;1600,00;1623,74;1400,00;2453,85;7,67
412110;Digitador;39;1100,00;1294,80;1187,00;1956,74;6,57
766145;Digitador de Fotocomposiá∆o;43;1518,00;1800,54;1518,00;2721,03;8,36
412110;Digitador de Terminal;39;1100,00;1294,80;1187,00;1956,74;6,57
711120;Dinamitador;43;2107,00;1745,69;1624,50;2638,15;8,12
261115;Diretor Adjunto;41;3000,00;14789,58;5337,50;22350,46;71,88
122705;Diretor Adjunto Comercial em Operaá‰es de Intermediaá∆o Financeira;42;6950,00;19838,54;18000,00;29980,60;93,38
131305;Diretor Adjunto de Escolas Privadas;41;1517,00;4668,59;2608,00;7055,32;22,53
123105;Diretor Administrativo;42;998,00;13593,46;5645,00;20542,85;65,09
123110;Diretor Administrativo e Financeiro;42;2000,00;14147,42;6505,00;21380,01;66,86
262205;Diretor Cinematogr†fico;42;1623,00;4062,56;1998,00;6139,46;19,45
262220;Diretor Circense;41;1600,00;7608,43;5981,00;11498,08;37,25
131205;Diretor Cl°nico;38;8000,00;13553,99;8307,00;20483,20;71,29
123305;Diretor Comercial;43;3000,00;20345,75;15000,00;30747,11;95,48
122705;Diretor Comercial em Operaá‰es de Intermediaá∆o Financeira;42;6950,00;19838,54;18000,00;29980,60;93,38
262330;Diretor de Arte;42;2500,00;3690,54;2600,00;5577,25;17,38
253140;Diretor de Arte (Publicidade);43;1500,00;2886,91;1966,00;4362,78;13,45
131105;Diretor de Biblioteca;41;3437,00;9848,35;3869,00;14883,12;47,77
131310;Diretor de Caic P£blico;40;2608,00;3862,06;3120,00;5836,46;19,08
122720;Diretor de Cambio e Comercio Exterior;44;998,00;16407,71;15265,00;24795,83;74,82
123205;Diretor de Capital Humano;42;30000,00;23958,09;23882,00;36206,18;112,94
131305;Diretor de Centro de Educaá∆o Infantil (creche e PrÇ-escola) Privado;41;1517,00;4668,59;2608,00;7055,32;22,53
131310;Diretor de Centro de Educaá∆o Infantil P£blico;40;2608,00;3862,06;3120,00;5836,46;19,08
131310;Diretor de Centro de Ensino Especial P£blico;40;2608,00;3862,06;3120,00;5836,46;19,08
131310;Diretor de Centro de Ensino Fundamental P£blico;40;2608,00;3791,83;3052,00;5730,33;18,78
131310;Diretor de Centro de Ensino MÇdio Profissionalizante P£blico;40;2608,00;3791,83;3052,00;5730,33;18,78
131310;Diretor de Centro de Ensino MÇdio P£blico;40;2608,00;3862,06;3120,00;5836,46;19,08
131310;Diretor de Centro de Ensino Supletivo P£blico;40;2608,00;3791,83;3052,00;5730,33;18,78
131305;Diretor de Centro de Formaá∆o Profissional Privado;41;1517,00;4668,59;2608,00;7055,32;22,53
262205;Diretor de Cinema;42;1623,00;4062,56;1998,00;6139,46;19,45
131305;Diretor de ColÇgio Privado;41;1517,00;4668,59;2608,00;7055,32;22,53
131310;Diretor de ColÇgio P£blico;40;2608,00;3862,06;3120,00;5836,46;19,08
122725;Diretor de Compliance;42;1051,00;17450,47;10300,00;26371,67;82,54
123405;Diretor de Compras;43;2500,00;20544,45;16798,00;31047,40;95,34
253135;Diretor de Contas (Publicidade);42;3500,00;9000,66;6000,00;13602,07;42,96
122305;Diretor de Contratos de Obras P£blica e Civil;43;5000,00;13990,69;5000,00;21143,15;65,29
122605;Diretor de Correios;42;3200,00;3489,00;2600,00;5272,68;16,80
122730;Diretor de Credito (Exceto Credito Imobili†rio);42;25840,00;19677,73;24834,00;29737,57;93,30
122735;Diretor de Credito Imobili†rio;44;2000,00;3844,59;2000,00;5810,05;17,51
122715;Diretor de Credito Rural;44;1400,00;1313,33;1400,00;1984,75;5,97
253130;Diretor de Criaá∆o;43;2500,00;8630,15;3930,50;13042,15;40,53
131110;Diretor de Departamento de Esportes;41;2608,00;5561,39;3105,00;8404,54;27,25
131205;Diretor de Departamento de Sa£de;38;8000,00;13553,99;8307,00;20483,20;71,29
131205;Diretor de Departamento MÇdico;38;8000,00;13298,47;8000,00;20097,04;69,69
131205;Diretor de Divis∆o MÇdica;38;8000,00;13553,99;8307,00;20483,20;71,29
131310;Diretor de Escola de Classe P£blica;40;2608,00;3862,06;3120,00;5836,46;19,08
131305;Diretor de Escola Privada;41;1517,00;4668,59;2608,00;7055,32;22,53
131310;Diretor de Escola P£blica;40;2608,00;3862,06;3120,00;5836,46;19,08
131305;Diretor de Escola Religiosa Privada;41;1517,00;4668,59;2608,00;7055,32;22,53
131305;Diretor de Estabelecimento de Ensino Fundamental Privado;41;1517,00;4668,59;2608,00;7055,32;22,53
131305;Diretor de Estabelecimento de Ensino MÇdio Privado;41;1517,00;4668,59;2608,00;7055,32;22,53
131305;Diretor de Estabelecimento de Ensino Superior Privado;41;1517,00;4668,59;2608,00;7055,32;22,53
262205;Diretor de Est£dio Cinematogr†fico;42;1623,00;4062,56;1998,00;6139,46;19,45
123115;Diretor de Finanáas;43;2000,00;14874,90;4500,00;22479,39;69,84
372105;Diretor de Fotografia;41;1260,00;4474,80;1977,50;6762,45;21,88
131120;Diretor de Futebol;41;2000,00;4817,65;3200,00;7280,58;23,66
122610;Diretor de Gest∆o Portu†ria;43;1300,00;16197,32;11989,50;24477,88;74,93
373205;Diretor de Imagens (est£dio de Televis∆o);40;1425,00;2306,17;1705,00;3485,15;11,56
373205;Diretor de Imagens Externa na Produá∆o Para Televis∆o e Produtoras de V°deo;40;1425,00;2306,17;1705,00;3485,15;11,56
123605;Diretor de Inform†tica;42;35000,00;20480,01;18500,00;30950,00;97,71
131305;Diretor de Instituiá∆o Educacional da µrea Privada;42;1517,00;5204,00;2700,00;7864,45;24,94
131310;Diretor de Instituiá∆o Educacional Publica;40;2608,00;3862,06;3120,00;5836,46;19,08
131305;Diretor de Internato Privado;41;1517,00;4668,59;2608,00;7055,32;22,53
122740;Diretor de Leasing;44;998,00;1381,60;1108,00;2087,92;6,28
123405;Diretor de Log°stica e de Suprimentos;43;2500,00;20544,45;16798,00;31047,40;95,34
122620;Diretor de Log°stica em Operaá‰es de Transportes;43;2500,00;9539,64;2791,50;14416,58;44,12
123805;Diretor de Manutená∆o;43;1358,00;8486,82;2500,00;12825,54;39,68
123310;Diretor de Marketing;42;1500,00;18467,38;10715,00;27908,45;87,07
122745;Diretor de Mercado de Capitais;43;1222,00;27446,33;14401,00;41477,72;127,86
131105;Diretor de Museu;41;3437,00;9848,35;3869,00;14883,12;47,77
122305;Diretor de Obras P£blica e Civil;43;5000,00;13990,69;5000,00;21143,15;65,29
131105;Diretor de Ong (organizaá∆o N∆o-governamental);41;3437,00;9848,35;3869,00;14883,12;47,77
122405;Diretor de Operaá‰es Comerciais (Comercio Atacadista e Varejista);43;998,00;16128,83;10113,00;24374,36;74,68
122605;Diretor de Operaá‰es de Correios;42;3200,00;3489,00;2600,00;5272,68;16,80
122305;Diretor de Operaá‰es de Obras Publica e Civil;43;5000,00;13990,69;5000,00;21143,15;65,29
122615;Diretor de Operaá‰es de Radiodifus∆o;43;1500,00;9534,15;3020,50;14408,29;44,36
122610;Diretor de Operaá‰es de Serviáos de Armazenamento;43;1300,00;16197,32;11989,50;24477,88;74,93
122615;Diretor de Operaá‰es de Serviáos de Telecomunicaá‰es;43;1500,00;9534,15;3020,50;14408,29;44,36
122620;Diretor de Operaá‰es de Serviáos de Transporte;43;2500,00;9539,64;2791,50;14416,58;44,12
123805;Diretor de Operaá‰es e Manutená∆o;43;1358,00;8486,82;2500,00;12825,54;39,68
131105;Diretor de Organizaá∆o Social e Interesse P£blico;41;3437,00;9848,35;3869,00;14883,12;47,77
131110;Diretor de Osip (organizaá∆o Social de Interesse P£blico);41;2608,00;5245,74;3107,00;7927,51;25,68
131105;Diretor de Pesquisa;41;3437,00;9848,35;3869,00;14883,12;47,77
123705;Diretor de Pesquisa e Desenvolvimento (P&D);42;30000,00;20463,58;16572,00;30925,17;97,61
121005;Diretor de Planejamento EstratÇgico;43;2000,00;11830,31;4060,00;17878,31;55,38
122705;Diretor de Plataforma em Operaá‰es de Intermediaá∆o Financeira;42;6950,00;19838,54;18000,00;29980,60;93,38
262220;Diretor de Produá∆o;41;1600,00;7608,43;5981,00;11498,08;37,25
122305;Diretor de Produá∆o de Obras P£blica e Civil;43;5000,00;13990,69;5000,00;21143,15;65,29
122205;Diretor de Produá∆o e Operaá‰es da Ind£stria de Transformaá∆o;43;1355,00;24970,19;23270,00;37735,70;116,62
122205;Diretor de Produá∆o e Operaá‰es da Industria de Transformaá∆o Extraá∆o Mineral e Utilidades;43;1355,00;24970,19;23270,00;37735,70;116,62
122505;Diretor de Produá∆o e Operaá‰es de Alimentaá∆o;44;1500,00;12530,64;3052,50;18936,68;57,35
122510;Diretor de Produá∆o e Operaá‰es de Hotel;44;1260,00;9456,80;3702,00;14291,40;43,18
122515;Diretor de Produá∆o e Operaá‰es de Turismo;43;27000,00;9768,79;5166,00;14762,89;45,40
122105;Diretor de Produá∆o e Operaá‰es em Empresa Agropecu†ria;43;1403,00;11687,29;2009,50;17662,19;53,94
122110;Diretor de Produá∆o e Operaá‰es em Empresa Aqu°cola;44;1360,00;5802,22;2027,00;8768,49;26,37
122115;Diretor de Produá∆o e Operaá‰es em Empresa Florestal;41;1155,00;7292,44;2132,00;11020,56;35,33
122120;Diretor de Produá∆o e Operaá‰es em Empresa Pesqueira;44;998,00;10155,67;1763,00;15347,55;46,16
